Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,Alaska,Anchorage,12,23,1999,27.7
North America,US,Alaska,Anchorage,12,24,1999,11.2
North America,US,Alaska,Anchorage,12,25,1999,11.6
North America,US,Alaska,Anchorage,12,26,1999,23.8
North America,US,Alaska,Anchorage,12,27,1999,41.4
North America,US,Alaska,Anchorage,12,28,1999,32.2
North America,US,Alaska,Anchorage,12,29,1999,13.4
North America,US,Alaska,Anchorage,12,30,1999,-2.9
North America,US,Alaska,Anchorage,12,31,1999,-1.6
North America,US,Alaska,Anchorage,1,1,2000,-0.8
North America,US,Alaska,Anchorage,1,2,2000,-2.3
North America,US,Alaska,Anchorage,1,3,2000,7.7
North America,US,Alaska,Anchorage,1,4,2000,16.1
North America,US,Alaska,Anchorage,1,5,2000,10.2
North America,US,Alaska,Anchorage,1,6,2000,11.5
North America,US,Alaska,Anchorage,1,7,2000,21
North America,US,Alaska,Anchorage,1,8,2000,22.8
North America,US,Alaska,Anchorage,1,9,2000,13.5
North America,US,Alaska,Anchorage,1,10,2000,9
North America,US,Alaska,Anchorage,1,11,2000,6.3
North America,US,Alaska,Anchorage,1,12,2000,3
North America,US,Alaska,Anchorage,1,13,2000,5.4
North America,US,Alaska,Anchorage,1,14,2000,1.3
North America,US,Alaska,Anchorage,1,15,2000,4.8
North America,US,Alaska,Anchorage,1,16,2000,-1.7
North America,US,Alaska,Anchorage,1,17,2000,2.1
North America,US,Alaska,Anchorage,1,18,2000,12.1
North America,US,Alaska,Anchorage,1,19,2000,21.3
North America,US,Alaska,Anchorage,1,20,2000,30.3
North America,US,Alaska,Anchorage,1,21,2000,24
North America,US,Alaska,Anchorage,1,22,2000,26.4
North America,US,Alaska,Anchorage,1,23,2000,36.1
North America,US,Alaska,Anchorage,1,24,2000,36.8
North America,US,Alaska,Anchorage,1,25,2000,29.6
North America,US,Alaska,Anchorage,1,26,2000,25.2
North America,US,Alaska,Anchorage,1,27,2000,31.2
North America,US,Alaska,Anchorage,1,28,2000,24.7
North America,US,Alaska,Anchorage,1,29,2000,18.4
North America,US,Alaska,Anchorage,1,30,2000,14.9
North America,US,Alaska,Anchorage,1,31,2000,19.7
North America,US,Alaska,Anchorage,2,1,2000,18.1
North America,US,Alaska,Anchorage,2,2,2000,30.1
North America,US,Alaska,Anchorage,2,3,2000,34.9
North America,US,Alaska,Anchorage,2,4,2000,29
North America,US,Alaska,Anchorage,2,5,2000,27.5
North America,US,Alaska,Anchorage,2,6,2000,33.2
North America,US,Alaska,Anchorage,2,7,2000,33.4
North America,US,Alaska,Anchorage,2,8,2000,30.2
North America,US,Alaska,Anchorage,2,9,2000,29.5
North America,US,Alaska,Anchorage,2,10,2000,27.7
North America,US,Alaska,Anchorage,2,11,2000,24.1
North America,US,Alaska,Anchorage,2,12,2000,27.5
North America,US,Alaska,Anchorage,2,13,2000,25.9
North America,US,Alaska,Anchorage,2,14,2000,19.3
North America,US,Alaska,Anchorage,2,15,2000,15
North America,US,Alaska,Anchorage,2,16,2000,20.4
North America,US,Alaska,Anchorage,2,17,2000,27.6
North America,US,Alaska,Anchorage,2,18,2000,27.3
North America,US,Alaska,Anchorage,2,19,2000,31.3
North America,US,Alaska,Anchorage,2,20,2000,32.7
North America,US,Alaska,Anchorage,2,21,2000,30.1
North America,US,Alaska,Anchorage,2,22,2000,25.6
North America,US,Alaska,Anchorage,2,23,2000,19.6
North America,US,Alaska,Anchorage,2,24,2000,19.5
North America,US,Alaska,Anchorage,2,25,2000,21.5
North America,US,Alaska,Anchorage,2,26,2000,23.5
North America,US,Alaska,Anchorage,2,27,2000,23.7
North America,US,Alaska,Anchorage,2,28,2000,26.8
North America,US,Alaska,Anchorage,2,29,2000,29.9
North America,US,Alaska,Anchorage,3,1,2000,29.4
North America,US,Alaska,Anchorage,3,2,2000,25.7
North America,US,Alaska,Anchorage,3,3,2000,30.9
North America,US,Alaska,Anchorage,3,4,2000,35.3
North America,US,Alaska,Anchorage,3,5,2000,33.4
North America,US,Alaska,Anchorage,3,6,2000,26.5
North America,US,Alaska,Anchorage,3,7,2000,24.1
North America,US,Alaska,Anchorage,3,8,2000,22.9
North America,US,Alaska,Anchorage,3,9,2000,23.2
North America,US,Alaska,Anchorage,3,10,2000,22.5
North America,US,Alaska,Anchorage,3,11,2000,24
North America,US,Alaska,Anchorage,3,12,2000,28.9
North America,US,Alaska,Anchorage,3,13,2000,32
North America,US,Alaska,Anchorage,3,14,2000,34.7
North America,US,Alaska,Anchorage,3,15,2000,32.8
North America,US,Alaska,Anchorage,3,16,2000,35.1
North America,US,Alaska,Anchorage,3,17,2000,34.3
North America,US,Alaska,Anchorage,3,18,2000,31.6
North America,US,Alaska,Anchorage,3,19,2000,29.3
North America,US,Alaska,Anchorage,3,20,2000,33.1
North America,US,Alaska,Anchorage,3,21,2000,34.6
North America,US,Alaska,Anchorage,3,22,2000,35.5
North America,US,Alaska,Anchorage,3,23,2000,36.9
North America,US,Alaska,Anchorage,3,24,2000,33
North America,US,Alaska,Anchorage,3,25,2000,30.2
North America,US,Alaska,Anchorage,3,26,2000,29.9
North America,US,Alaska,Anchorage,3,27,2000,20.4
North America,US,Alaska,Anchorage,3,28,2000,16.8
North America,US,Alaska,Anchorage,3,29,2000,27.4
North America,US,Alaska,Anchorage,3,30,2000,37.7
North America,US,Alaska,Anchorage,3,31,2000,31
North America,US,Alaska,Anchorage,4,1,2000,28.3
North America,US,Alaska,Anchorage,4,2,2000,34.1
North America,US,Alaska,Anchorage,4,3,2000,37.7
North America,US,Alaska,Anchorage,4,4,2000,35
North America,US,Alaska,Anchorage,4,5,2000,33.3
North America,US,Alaska,Anchorage,4,6,2000,30.7
North America,US,Alaska,Anchorage,4,7,2000,30.6
North America,US,Alaska,Anchorage,4,8,2000,32.2
North America,US,Alaska,Anchorage,4,9,2000,33
North America,US,Alaska,Anchorage,4,10,2000,31.6
North America,US,Alaska,Anchorage,4,11,2000,32.6
North America,US,Alaska,Anchorage,4,12,2000,35.6
North America,US,Alaska,Anchorage,4,13,2000,39.3
North America,US,Alaska,Anchorage,4,14,2000,42.2
North America,US,Alaska,Anchorage,4,15,2000,39.2
North America,US,Alaska,Anchorage,4,16,2000,41
North America,US,Alaska,Anchorage,4,17,2000,41.5
North America,US,Alaska,Anchorage,4,18,2000,37.8
North America,US,Alaska,Anchorage,4,19,2000,39.3
North America,US,Alaska,Anchorage,4,20,2000,38.5
North America,US,Alaska,Anchorage,4,21,2000,40.3
North America,US,Alaska,Anchorage,4,22,2000,39.6
North America,US,Alaska,Anchorage,4,23,2000,38.7
North America,US,Alaska,Anchorage,4,24,2000,39.9
North America,US,Alaska,Anchorage,4,25,2000,38.7
North America,US,Alaska,Anchorage,4,26,2000,39.6
North America,US,Alaska,Anchorage,4,27,2000,41.4
North America,US,Alaska,Anchorage,4,28,2000,42.5
North America,US,Alaska,Anchorage,4,29,2000,47.3
North America,US,Alaska,Anchorage,4,30,2000,41.4
North America,US,Alaska,Anchorage,5,1,2000,43.1
North America,US,Alaska,Anchorage,5,2,2000,43.5
North America,US,Alaska,Anchorage,5,3,2000,43.6
North America,US,Alaska,Anchorage,5,4,2000,47.7
North America,US,Alaska,Anchorage,5,5,2000,41.4
North America,US,Alaska,Anchorage,5,6,2000,44.7
North America,US,Alaska,Anchorage,5,7,2000,48
North America,US,Alaska,Anchorage,5,8,2000,43.9
North America,US,Alaska,Anchorage,5,9,2000,46.3
North America,US,Alaska,Anchorage,5,10,2000,44.1
North America,US,Alaska,Anchorage,5,11,2000,44.6
North America,US,Alaska,Anchorage,5,12,2000,47.2
North America,US,Alaska,Anchorage,5,13,2000,47.7
North America,US,Alaska,Anchorage,5,14,2000,46.9
North America,US,Alaska,Anchorage,5,15,2000,43.2
North America,US,Alaska,Anchorage,5,16,2000,47.3
North America,US,Alaska,Anchorage,5,17,2000,48.5
North America,US,Alaska,Anchorage,5,18,2000,49.8
North America,US,Alaska,Anchorage,5,19,2000,47
North America,US,Alaska,Anchorage,5,20,2000,43.8
North America,US,Alaska,Anchorage,5,21,2000,42.8
North America,US,Alaska,Anchorage,5,22,2000,47.1
North America,US,Alaska,Anchorage,5,23,2000,45.8
North America,US,Alaska,Anchorage,5,24,2000,43.2
North America,US,Alaska,Anchorage,5,25,2000,45.4
North America,US,Alaska,Anchorage,5,26,2000,49.2
North America,US,Alaska,Anchorage,5,27,2000,51.1
North America,US,Alaska,Anchorage,5,28,2000,52.4
North America,US,Alaska,Anchorage,5,29,2000,53.4
North America,US,Alaska,Anchorage,5,30,2000,52.9
North America,US,Alaska,Anchorage,5,31,2000,47
North America,US,Alaska,Anchorage,6,1,2000,50.4
North America,US,Alaska,Anchorage,6,2,2000,50.4
North America,US,Alaska,Anchorage,6,3,2000,49
North America,US,Alaska,Anchorage,6,4,2000,53.4
North America,US,Alaska,Anchorage,6,5,2000,60.8
North America,US,Alaska,Anchorage,6,6,2000,58
North America,US,Alaska,Anchorage,6,7,2000,55.9
North America,US,Alaska,Anchorage,6,8,2000,53.5
North America,US,Alaska,Anchorage,6,9,2000,54.8
North America,US,Alaska,Anchorage,6,10,2000,54.1
North America,US,Alaska,Anchorage,6,11,2000,53.4
North America,US,Alaska,Anchorage,6,12,2000,56.8
North America,US,Alaska,Anchorage,6,13,2000,56.3
North America,US,Alaska,Anchorage,6,14,2000,53.8
North America,US,Alaska,Anchorage,6,15,2000,51
North America,US,Alaska,Anchorage,6,16,2000,54
North America,US,Alaska,Anchorage,6,17,2000,52.6
North America,US,Alaska,Anchorage,6,18,2000,51.9
North America,US,Alaska,Anchorage,6,19,2000,52.4
North America,US,Alaska,Anchorage,6,20,2000,49.7
North America,US,Alaska,Anchorage,6,21,2000,52
North America,US,Alaska,Anchorage,6,22,2000,54.9
North America,US,Alaska,Anchorage,6,23,2000,56.2
North America,US,Alaska,Anchorage,6,24,2000,61.5
North America,US,Alaska,Anchorage,6,25,2000,61.1
North America,US,Alaska,Anchorage,6,26,2000,60.8
North America,US,Alaska,Anchorage,6,27,2000,59.6
North America,US,Alaska,Anchorage,6,28,2000,58.2
North America,US,Alaska,Anchorage,6,29,2000,56.6
North America,US,Alaska,Anchorage,6,30,2000,57.8
North America,US,Alaska,Anchorage,7,1,2000,57.5
North America,US,Alaska,Anchorage,7,2,2000,61.3
North America,US,Alaska,Anchorage,7,3,2000,58.1
North America,US,Alaska,Anchorage,7,4,2000,57
North America,US,Alaska,Anchorage,7,5,2000,56.8
North America,US,Alaska,Anchorage,7,6,2000,55.4
North America,US,Alaska,Anchorage,7,7,2000,57.5
North America,US,Alaska,Anchorage,7,8,2000,57.9
North America,US,Alaska,Anchorage,7,9,2000,56.3
North America,US,Alaska,Anchorage,7,10,2000,55.8
North America,US,Alaska,Anchorage,7,11,2000,58.4
North America,US,Alaska,Anchorage,7,12,2000,62.8
North America,US,Alaska,Anchorage,7,13,2000,62.1
North America,US,Alaska,Anchorage,7,14,2000,59.6
North America,US,Alaska,Anchorage,7,15,2000,57.7
North America,US,Alaska,Anchorage,7,16,2000,56.1
North America,US,Alaska,Anchorage,7,17,2000,55.4
North America,US,Alaska,Anchorage,7,18,2000,54
North America,US,Alaska,Anchorage,7,19,2000,54.6
North America,US,Alaska,Anchorage,7,20,2000,55.5
North America,US,Alaska,Anchorage,7,21,2000,53.1
North America,US,Alaska,Anchorage,7,22,2000,53.4
North America,US,Alaska,Anchorage,7,23,2000,55.7
North America,US,Alaska,Anchorage,7,24,2000,56.3
North America,US,Alaska,Anchorage,7,25,2000,55
North America,US,Alaska,Anchorage,7,26,2000,58.9
North America,US,Alaska,Anchorage,7,27,2000,58.2
North America,US,Alaska,Anchorage,7,28,2000,55.5
North America,US,Alaska,Anchorage,7,29,2000,51.3
North America,US,Alaska,Anchorage,7,30,2000,55.9
North America,US,Alaska,Anchorage,7,31,2000,58
North America,US,Alaska,Anchorage,8,1,2000,56.5
North America,US,Alaska,Anchorage,8,2,2000,57.4
North America,US,Alaska,Anchorage,8,3,2000,61.1
North America,US,Alaska,Anchorage,8,4,2000,56.8
North America,US,Alaska,Anchorage,8,5,2000,55.3
North America,US,Alaska,Anchorage,8,6,2000,55.6
North America,US,Alaska,Anchorage,8,7,2000,55.2
North America,US,Alaska,Anchorage,8,8,2000,57.8
North America,US,Alaska,Anchorage,8,9,2000,57.4
North America,US,Alaska,Anchorage,8,10,2000,56.5
North America,US,Alaska,Anchorage,8,11,2000,58.5
North America,US,Alaska,Anchorage,8,12,2000,60.5
North America,US,Alaska,Anchorage,8,13,2000,60.5
North America,US,Alaska,Anchorage,8,14,2000,59.3
North America,US,Alaska,Anchorage,8,15,2000,55.4
North America,US,Alaska,Anchorage,8,16,2000,57.8
North America,US,Alaska,Anchorage,8,17,2000,54
North America,US,Alaska,Anchorage,8,18,2000,57.5
North America,US,Alaska,Anchorage,8,19,2000,56.5
North America,US,Alaska,Anchorage,8,20,2000,52.4
North America,US,Alaska,Anchorage,8,21,2000,53.3
North America,US,Alaska,Anchorage,8,22,2000,51.7
North America,US,Alaska,Anchorage,8,23,2000,51.3
North America,US,Alaska,Anchorage,8,24,2000,53.6
North America,US,Alaska,Anchorage,8,25,2000,48.9
North America,US,Alaska,Anchorage,8,26,2000,48.8
North America,US,Alaska,Anchorage,8,27,2000,50.2
North America,US,Alaska,Anchorage,8,28,2000,50.8
North America,US,Alaska,Anchorage,8,29,2000,52.5
North America,US,Alaska,Anchorage,8,30,2000,52.8
North America,US,Alaska,Anchorage,8,31,2000,51.5
North America,US,Alaska,Anchorage,9,1,2000,53
North America,US,Alaska,Anchorage,9,2,2000,48.4
North America,US,Alaska,Anchorage,9,3,2000,52.3
North America,US,Alaska,Anchorage,9,4,2000,50.9
North America,US,Alaska,Anchorage,9,5,2000,50.7
North America,US,Alaska,Anchorage,9,6,2000,48.6
North America,US,Alaska,Anchorage,9,7,2000,51.1
North America,US,Alaska,Anchorage,9,8,2000,50.8
North America,US,Alaska,Anchorage,9,9,2000,46.2
North America,US,Alaska,Anchorage,9,10,2000,49.5
North America,US,Alaska,Anchorage,9,11,2000,45.4
North America,US,Alaska,Anchorage,9,12,2000,50.5
North America,US,Alaska,Anchorage,9,13,2000,45.5
North America,US,Alaska,Anchorage,9,14,2000,45.1
North America,US,Alaska,Anchorage,9,15,2000,47.6
North America,US,Alaska,Anchorage,9,16,2000,45.5
North America,US,Alaska,Anchorage,9,17,2000,48
North America,US,Alaska,Anchorage,9,18,2000,44.4
North America,US,Alaska,Anchorage,9,19,2000,42.2
North America,US,Alaska,Anchorage,9,20,2000,45.6
North America,US,Alaska,Anchorage,9,21,2000,49.8
North America,US,Alaska,Anchorage,9,22,2000,55.1
North America,US,Alaska,Anchorage,9,23,2000,48.7
North America,US,Alaska,Anchorage,9,24,2000,47.5
North America,US,Alaska,Anchorage,9,25,2000,50.4
North America,US,Alaska,Anchorage,9,26,2000,48.2
North America,US,Alaska,Anchorage,9,27,2000,43.4
North America,US,Alaska,Anchorage,9,28,2000,41.7
North America,US,Alaska,Anchorage,9,29,2000,37.3
North America,US,Alaska,Anchorage,9,30,2000,37.9
North America,US,Alaska,Anchorage,10,1,2000,36.7
North America,US,Alaska,Anchorage,10,2,2000,33.1
North America,US,Alaska,Anchorage,10,3,2000,37.8
North America,US,Alaska,Anchorage,10,4,2000,39.7
North America,US,Alaska,Anchorage,10,5,2000,38.5
North America,US,Alaska,Anchorage,10,6,2000,39.5
North America,US,Alaska,Anchorage,10,7,2000,42.1
North America,US,Alaska,Anchorage,10,8,2000,39.9
North America,US,Alaska,Anchorage,10,9,2000,37.5
North America,US,Alaska,Anchorage,10,10,2000,30.8
North America,US,Alaska,Anchorage,10,11,2000,37.5
North America,US,Alaska,Anchorage,10,12,2000,38.3
North America,US,Alaska,Anchorage,10,13,2000,40.1
North America,US,Alaska,Anchorage,10,14,2000,40.8
North America,US,Alaska,Anchorage,10,15,2000,38.5
North America,US,Alaska,Anchorage,10,16,2000,39.9
North America,US,Alaska,Anchorage,10,17,2000,39.4
North America,US,Alaska,Anchorage,10,18,2000,36.6
North America,US,Alaska,Anchorage,10,19,2000,34.5
North America,US,Alaska,Anchorage,10,20,2000,32.2
North America,US,Alaska,Anchorage,10,21,2000,27.1
North America,US,Alaska,Anchorage,10,22,2000,35
North America,US,Alaska,Anchorage,10,23,2000,32
North America,US,Alaska,Anchorage,10,24,2000,34.4
North America,US,Alaska,Anchorage,10,25,2000,38.1
North America,US,Alaska,Anchorage,10,26,2000,34.3
North America,US,Alaska,Anchorage,10,27,2000,27.6
North America,US,Alaska,Anchorage,10,28,2000,23.5
North America,US,Alaska,Anchorage,10,29,2000,22.1
North America,US,Alaska,Anchorage,10,30,2000,27.8
North America,US,Alaska,Anchorage,10,31,2000,32.4
North America,US,Alaska,Anchorage,11,1,2000,27.5
North America,US,Alaska,Anchorage,11,2,2000,25
North America,US,Alaska,Anchorage,11,3,2000,24.9
North America,US,Alaska,Anchorage,11,4,2000,22.7
North America,US,Alaska,Anchorage,11,5,2000,27.6
North America,US,Alaska,Anchorage,11,6,2000,26.5
North America,US,Alaska,Anchorage,11,7,2000,27.9
North America,US,Alaska,Anchorage,11,8,2000,23.8
North America,US,Alaska,Anchorage,11,9,2000,29.5
North America,US,Alaska,Anchorage,11,10,2000,36
North America,US,Alaska,Anchorage,11,11,2000,41
North America,US,Alaska,Anchorage,11,12,2000,33.2
North America,US,Alaska,Anchorage,11,13,2000,29
North America,US,Alaska,Anchorage,11,14,2000,37.3
North America,US,Alaska,Anchorage,11,15,2000,31.3
North America,US,Alaska,Anchorage,11,16,2000,26.6
North America,US,Alaska,Anchorage,11,17,2000,32.2
North America,US,Alaska,Anchorage,11,18,2000,38.4
North America,US,Alaska,Anchorage,11,19,2000,34
North America,US,Alaska,Anchorage,11,20,2000,36.6
North America,US,Alaska,Anchorage,11,21,2000,34.3
North America,US,Alaska,Anchorage,11,22,2000,33.3
North America,US,Alaska,Anchorage,11,23,2000,28.7
North America,US,Alaska,Anchorage,11,24,2000,28.1
North America,US,Alaska,Anchorage,11,25,2000,28
North America,US,Alaska,Anchorage,11,26,2000,21.4
North America,US,Alaska,Anchorage,11,27,2000,24.2
North America,US,Alaska,Anchorage,11,28,2000,25.5
North America,US,Alaska,Anchorage,11,29,2000,35
North America,US,Alaska,Anchorage,11,30,2000,26.9
North America,US,Alaska,Anchorage,12,1,2000,15.1
North America,US,Alaska,Anchorage,12,2,2000,9.3
North America,US,Alaska,Anchorage,12,3,2000,11.3
North America,US,Alaska,Anchorage,12,4,2000,20.5
North America,US,Alaska,Anchorage,12,5,2000,29
North America,US,Alaska,Anchorage,12,6,2000,36.8
North America,US,Alaska,Anchorage,12,7,2000,33.7
North America,US,Alaska,Anchorage,12,8,2000,30.7
North America,US,Alaska,Anchorage,12,9,2000,24.4
North America,US,Alaska,Anchorage,12,10,2000,19.8
North America,US,Alaska,Anchorage,12,11,2000,29.1
North America,US,Alaska,Anchorage,12,12,2000,28.9
North America,US,Alaska,Anchorage,12,13,2000,25.9
North America,US,Alaska,Anchorage,12,14,2000,22.9
North America,US,Alaska,Anchorage,12,15,2000,15.1
North America,US,Alaska,Anchorage,12,16,2000,18.3
North America,US,Alaska,Anchorage,12,17,2000,16.8
North America,US,Alaska,Anchorage,12,18,2000,25.6
North America,US,Alaska,Anchorage,12,19,2000,28.2
North America,US,Alaska,Anchorage,12,20,2000,25
North America,US,Alaska,Anchorage,12,21,2000,35.5
North America,US,Alaska,Anchorage,12,22,2000,18.9
North America,US,Alaska,Anchorage,12,23,2000,19.9
North America,US,Alaska,Anchorage,12,24,2000,26.8
North America,US,Alaska,Anchorage,12,25,2000,27.9
North America,US,Alaska,Anchorage,12,26,2000,26.4
North America,US,Alaska,Anchorage,12,27,2000,24.4
North America,US,Alaska,Anchorage,12,28,2000,23.9
North America,US,Alaska,Anchorage,12,29,2000,29.7
North America,US,Alaska,Anchorage,12,30,2000,37.6
North America,US,Alaska,Anchorage,12,31,2000,32.1
North America,US,Alaska,Anchorage,1,1,2001,28.6
North America,US,Alaska,Anchorage,1,2,2001,19.5
North America,US,Alaska,Anchorage,1,3,2001,22.9
North America,US,Alaska,Anchorage,1,4,2001,22.8
North America,US,Alaska,Anchorage,1,5,2001,16.2
North America,US,Alaska,Anchorage,1,6,2001,18.3
North America,US,Alaska,Anchorage,1,7,2001,30.9
North America,US,Alaska,Anchorage,1,8,2001,35.8
North America,US,Alaska,Anchorage,1,9,2001,29.5
North America,US,Alaska,Anchorage,1,10,2001,20
North America,US,Alaska,Anchorage,1,11,2001,14.5
North America,US,Alaska,Anchorage,1,12,2001,24.2
North America,US,Alaska,Anchorage,1,13,2001,28.8
North America,US,Alaska,Anchorage,1,14,2001,32.9
North America,US,Alaska,Anchorage,1,15,2001,38.4
North America,US,Alaska,Anchorage,1,16,2001,31.6
North America,US,Alaska,Anchorage,1,17,2001,28.6
North America,US,Alaska,Anchorage,1,18,2001,33.8
North America,US,Alaska,Anchorage,1,19,2001,38.1
North America,US,Alaska,Anchorage,1,20,2001,34.1
North America,US,Alaska,Anchorage,1,21,2001,31.9
North America,US,Alaska,Anchorage,1,22,2001,32.2
North America,US,Alaska,Anchorage,1,23,2001,32.3
North America,US,Alaska,Anchorage,1,24,2001,28
North America,US,Alaska,Anchorage,1,25,2001,30.9
North America,US,Alaska,Anchorage,1,26,2001,33.6
North America,US,Alaska,Anchorage,1,27,2001,32.3
North America,US,Alaska,Anchorage,1,28,2001,22.9
North America,US,Alaska,Anchorage,1,29,2001,17.3
North America,US,Alaska,Anchorage,1,30,2001,18.8
North America,US,Alaska,Anchorage,1,31,2001,25.7
North America,US,Alaska,Anchorage,2,1,2001,29.7
North America,US,Alaska,Anchorage,2,2,2001,22.3
North America,US,Alaska,Anchorage,2,3,2001,18.9
North America,US,Alaska,Anchorage,2,4,2001,17.1
North America,US,Alaska,Anchorage,2,5,2001,21
North America,US,Alaska,Anchorage,2,6,2001,26.6
North America,US,Alaska,Anchorage,2,7,2001,28.5
North America,US,Alaska,Anchorage,2,8,2001,20.5
North America,US,Alaska,Anchorage,2,9,2001,20.6
North America,US,Alaska,Anchorage,2,10,2001,20.3
North America,US,Alaska,Anchorage,2,11,2001,20.9
North America,US,Alaska,Anchorage,2,12,2001,27.1
North America,US,Alaska,Anchorage,2,13,2001,26.3
North America,US,Alaska,Anchorage,2,14,2001,15.6
North America,US,Alaska,Anchorage,2,15,2001,20.8
North America,US,Alaska,Anchorage,2,16,2001,25.7
North America,US,Alaska,Anchorage,2,17,2001,24.1
North America,US,Alaska,Anchorage,2,18,2001,19.6
North America,US,Alaska,Anchorage,2,19,2001,25.5
North America,US,Alaska,Anchorage,2,20,2001,30.1
North America,US,Alaska,Anchorage,2,21,2001,31.7
North America,US,Alaska,Anchorage,2,22,2001,28.6
North America,US,Alaska,Anchorage,2,23,2001,17.8
North America,US,Alaska,Anchorage,2,24,2001,12.4
North America,US,Alaska,Anchorage,2,25,2001,16.4
North America,US,Alaska,Anchorage,2,26,2001,32
North America,US,Alaska,Anchorage,2,27,2001,35.8
North America,US,Alaska,Anchorage,2,28,2001,32.9
North America,US,Alaska,Anchorage,3,1,2001,25.2
North America,US,Alaska,Anchorage,3,2,2001,27.3
North America,US,Alaska,Anchorage,3,3,2001,20.1
North America,US,Alaska,Anchorage,3,4,2001,22.2
North America,US,Alaska,Anchorage,3,5,2001,28.6
North America,US,Alaska,Anchorage,3,6,2001,30.6
North America,US,Alaska,Anchorage,3,7,2001,33
North America,US,Alaska,Anchorage,3,8,2001,32.1
North America,US,Alaska,Anchorage,3,9,2001,33
North America,US,Alaska,Anchorage,3,10,2001,33.8
North America,US,Alaska,Anchorage,3,11,2001,35.2
North America,US,Alaska,Anchorage,3,12,2001,38.3
North America,US,Alaska,Anchorage,3,13,2001,34.7
North America,US,Alaska,Anchorage,3,14,2001,32.3
North America,US,Alaska,Anchorage,3,15,2001,33.7
North America,US,Alaska,Anchorage,3,16,2001,33.8
North America,US,Alaska,Anchorage,3,17,2001,30.6
North America,US,Alaska,Anchorage,3,18,2001,26.8
North America,US,Alaska,Anchorage,3,19,2001,22.8
North America,US,Alaska,Anchorage,3,20,2001,20.5
North America,US,Alaska,Anchorage,3,21,2001,20
North America,US,Alaska,Anchorage,3,22,2001,18.7
North America,US,Alaska,Anchorage,3,23,2001,18.6
North America,US,Alaska,Anchorage,3,24,2001,22.2
North America,US,Alaska,Anchorage,3,25,2001,28
North America,US,Alaska,Anchorage,3,26,2001,33
North America,US,Alaska,Anchorage,3,27,2001,35.2
North America,US,Alaska,Anchorage,3,28,2001,35.7
North America,US,Alaska,Anchorage,3,29,2001,34
North America,US,Alaska,Anchorage,3,30,2001,27.3
North America,US,Alaska,Anchorage,3,31,2001,26.1
North America,US,Alaska,Anchorage,4,1,2001,24.7
North America,US,Alaska,Anchorage,4,2,2001,28
North America,US,Alaska,Anchorage,4,3,2001,38.3
North America,US,Alaska,Anchorage,4,4,2001,36.5
North America,US,Alaska,Anchorage,4,5,2001,31
North America,US,Alaska,Anchorage,4,6,2001,29.9
North America,US,Alaska,Anchorage,4,7,2001,34.5
North America,US,Alaska,Anchorage,4,8,2001,35.5
North America,US,Alaska,Anchorage,4,9,2001,32.5
North America,US,Alaska,Anchorage,4,10,2001,38.3
North America,US,Alaska,Anchorage,4,11,2001,37.3
North America,US,Alaska,Anchorage,4,12,2001,36.7
North America,US,Alaska,Anchorage,4,13,2001,36.3
North America,US,Alaska,Anchorage,4,14,2001,36
North America,US,Alaska,Anchorage,4,15,2001,37.6
North America,US,Alaska,Anchorage,4,16,2001,35.6
North America,US,Alaska,Anchorage,4,17,2001,36.3
North America,US,Alaska,Anchorage,4,18,2001,38.7
North America,US,Alaska,Anchorage,4,19,2001,39.6
North America,US,Alaska,Anchorage,4,20,2001,43.4
North America,US,Alaska,Anchorage,4,21,2001,40.9
North America,US,Alaska,Anchorage,4,22,2001,42.4
North America,US,Alaska,Anchorage,4,23,2001,41.7
North America,US,Alaska,Anchorage,4,24,2001,41.1
North America,US,Alaska,Anchorage,4,25,2001,43.2
North America,US,Alaska,Anchorage,4,26,2001,41.6
North America,US,Alaska,Anchorage,4,27,2001,43.5
North America,US,Alaska,Anchorage,4,28,2001,42.5
North America,US,Alaska,Anchorage,4,29,2001,41.1
North America,US,Alaska,Anchorage,4,30,2001,45.7
North America,US,Alaska,Anchorage,5,1,2001,40.9
North America,US,Alaska,Anchorage,5,2,2001,37.2
North America,US,Alaska,Anchorage,5,3,2001,29.5
North America,US,Alaska,Anchorage,5,4,2001,29.5
North America,US,Alaska,Anchorage,5,5,2001,33.5
North America,US,Alaska,Anchorage,5,6,2001,36.5
North America,US,Alaska,Anchorage,5,7,2001,39.6
North America,US,Alaska,Anchorage,5,8,2001,42.7
North America,US,Alaska,Anchorage,5,9,2001,41
North America,US,Alaska,Anchorage,5,10,2001,40.4
North America,US,Alaska,Anchorage,5,11,2001,40.5
North America,US,Alaska,Anchorage,5,12,2001,42.4
North America,US,Alaska,Anchorage,5,13,2001,45.7
North America,US,Alaska,Anchorage,5,14,2001,50.6
North America,US,Alaska,Anchorage,5,15,2001,53.3
North America,US,Alaska,Anchorage,5,16,2001,48.2
North America,US,Alaska,Anchorage,5,17,2001,45
North America,US,Alaska,Anchorage,5,18,2001,49.7
North America,US,Alaska,Anchorage,5,19,2001,47.2
North America,US,Alaska,Anchorage,5,20,2001,51.7
North America,US,Alaska,Anchorage,5,21,2001,49.1
North America,US,Alaska,Anchorage,5,22,2001,46.3
North America,US,Alaska,Anchorage,5,23,2001,48.9
North America,US,Alaska,Anchorage,5,24,2001,46.9
North America,US,Alaska,Anchorage,5,25,2001,46.6
North America,US,Alaska,Anchorage,5,26,2001,46.6
